GENE.SET	ORA.RANK	SAFE.RANK	GSEA.RANK	GSA.RANK	GLOBALTEST.RANK	ROAST.RANK	CAMERA.RANK	GSVA.RANK	SAMGS.RANK	EBM.RANK	MGSA.RANK	MEAN.RANK	ORA.PVAL	SAFE.PVAL	GSEA.PVAL	GSA.PVAL	GLOBALTEST.PVAL	ROAST.PVAL	CAMERA.PVAL	GSVA.PVAL	SAMGS.PVAL	EBM.PVAL	MGSA.PVAL
145	SSB	100	77.7	60.4	27.4	100	92.9	87.3	54.3	100	73.1	87.8	78.3	0.167	0.5	0.68	0	0.333	0.704	0.757	0.435	0.324	6.34e-05	0.499
146	SMN1	100	100	51.3	84.3	100	64	52.3	65	100	98	48.7	78.5	0.167	0.833	0.669	0.636	0.333	0.131	0.253	0.564	0.324	6.36e-05	0
147	KIF1C	100	64	55.3	63.5	100	71.6	80.7	80.7	100	49.2	99	78.5	0.167	0.167	0.679	0.352	0.333	0.194	0.641	0.776	0.324	6.33e-05	0.896
148	APOBEC3C	100	64	60.4	27.4	100	77.2	99.5	59.4	100	98	79.2	78.6	0.167	0.167	0.68	0	0.333	0.234	0.989	0.483	0.324	6.36e-05	0.119
149	YBX3	100	64	100	63.5	100	67	46.7	85.3	100	91.4	48.7	78.8	0.167	0.167	1	0.352	0.333	0.157	0.191	0.83	0.324	6.35e-05	0
150	NUSAP1	100	100	51.3	100	100	80.7	62.4	69.5	100	49.2	54.8	78.9	0.167	0.833	0.669	0.706	0.333	0.312	0.358	0.631	0.324	6.33e-05	0.001
151	G3BP1	100	77.7	78.2	84.3	100	68.5	92.4	88.3	100	13.2	66	79	0.167	0.5	0.699	0.636	0.333	0.164	0.845	0.905	0.324	6.32e-05	0.0144
152	HNRNPA0	100	77.7	78.2	37.1	100	81.2	93.4	60.9	100	91.4	48.7	79	0.167	0.5	0.699	0.282	0.333	0.314	0.877	0.502	0.324	6.35e-05	0
153	RPS3A	100	64	100	63.5	100	82.7	86.3	32	100	91.4	48.7	79	0.167	0.167	1	0.352	0.333	0.358	0.752	0.247	0.324	6.35e-05	0
154	PHF6	100	77.7	51.3	72.1	100	72.6	72.1	83.8	100	73.1	67	79	0.167	0.5	0.669	0.634	0.333	0.196	0.468	0.813	0.324	6.34e-05	0.0188
155	EIF4G2	100	64	40.6	68	100	66.5	76.1	60.4	100	98	100	79.4	0.167	0.167	0.657	0.354	0.333	0.156	0.533	0.498	0.324	6.36e-05	0.907
156	UPF2	100	64	100	68	100	56.9	63.5	81.7	100	91.4	48.7	79.5	0.167	0.167	1	0.354	0.333	0.0949	0.373	0.783	0.324	6.35e-05	0
157	DDX52	100	100	100	72.1	100	70.6	59.9	74.6	100	49.2	48.7	79.6	0.167	0.833	1	0.634	0.333	0.185	0.337	0.699	0.324	6.33e-05	0
158	PNPT1	100	64	60.4	68	100	67.5	77.2	55.8	100	91.4	90.9	79.6	0.167	0.167	0.68	0.354	0.333	0.16	0.552	0.45	0.324	6.35e-05	0.699
159	TBRG4	100	100	100	27.4	100	83.2	74.6	68.5	100	73.1	48.7	79.6	0.167	0.833	1	0	0.333	0.372	0.511	0.613	0.324	6.34e-05	0
160	CSTF2	100	100	78.2	84.3	100	59.9	51.3	37.6	100	91.4	73.6	79.6	0.167	0.833	0.699	0.636	0.333	0.116	0.242	0.299	0.324	6.35e-05	0.0382
161	LSM11	100	64	78.2	37.1	100	94.4	95.9	51.8	100	98	57.4	79.7	0.167	0.167	0.699	0.282	0.333	0.758	0.921	0.405	0.324	6.36e-05	0.0026
162	TRIM56	100	77.7	78.2	37.1	100	97	98.5	77.7	100	49.2	62.4	79.8	0.167	0.5	0.699	0.282	0.333	0.811	0.955	0.726	0.324	6.33e-05	0.0084
163	EWSR1	100	100	100	37.1	100	86.8	67	90.9	100	49.2	48.7	80	0.167	0.833	1	0.282	0.333	0.508	0.428	0.921	0.324	6.33e-05	0
164	EXOSC9	100	100	78.2	72.1	100	65.5	55.3	76.6	100	49.2	84.3	80.1	0.167	0.833	0.699	0.634	0.333	0.148	0.3	0.722	0.324	6.33e-05	0.308
165	XRN2	100	100	100	91.9	100	52.3	31	72.6	100	49.2	85.8	80.2	0.167	0.833	1	0.704	0.333	0.0829	0.0681	0.676	0.324	6.33e-05	0.391
166	ILF3	100	64	55.3	91.9	100	91.9	98	84.3	100	49.2	48.7	80.3	0.167	0.167	0.679	0.704	0.333	0.68	0.937	0.823	0.324	6.33e-05	0
167	HNRNPK	100	77.7	82.7	63.5	100	98.5	81.7	82.2	100	49.2	48.7	80.4	0.167	0.5	0.709	0.352	0.333	0.861	0.66	0.79	0.324	6.33e-05	0
168	SUPT6H	100	64	51.3	63.5	100	84.8	74.1	78.7	100	73.1	95.4	80.4	0.167	0.167	0.669	0.352	0.333	0.441	0.499	0.742	0.324	6.34e-05	0.757
169	NOL12	100	64	100	27.4	100	100	90.4	82.7	100	49.2	73.1	80.6	0.167	0.167	1	0	0.333	0.94	0.787	0.802	0.324	6.33e-05	0.037
170	G3BP2	100	64	82.7	63.5	100	97.5	99	87.3	100	49.2	48.7	81.1	0.167	0.167	0.709	0.352	0.333	0.826	0.961	0.858	0.324	6.33e-05	0
171	PARN	100	100	100	68	100	62.9	58.4	62.4	100	91.4	48.7	81.1	0.167	0.833	1	0.354	0.333	0.128	0.319	0.529	0.324	6.35e-05	0
172	SFPQ	100	64	100	84.3	100	79.2	66.5	45.2	100	91.4	64.5	81.4	0.167	0.167	1	0.636	0.333	0.268	0.423	0.352	0.324	6.35e-05	0.0124
173	LARP4	100	64	82.7	100	100	76.6	57.9	95.4	100	73.1	48.7	81.7	0.167	0.167	0.709	0.706	0.333	0.23	0.316	0.943	0.324	6.34e-05	0
174	PPIL4	100	100	100	84.3	100	94.9	84.8	36.5	100	49.2	48.7	81.7	0.167	0.833	1	0.636	0.333	0.76	0.74	0.29	0.324	6.33e-05	0
175	TIAL1	100	100	78.2	84.3	100	55.8	54.8	52.8	100	91.4	88.3	82.3	0.167	0.833	0.699	0.636	0.333	0.0929	0.297	0.41	0.324	6.35e-05	0.508
176	GRWD1	100	64	100	84.3	100	83.8	89.3	79.2	100	49.2	60.4	82.7	0.167	0.167	1	0.636	0.333	0.387	0.779	0.758	0.324	6.33e-05	0.0052
177	PSIP1	100	64	51.3	100	100	90.4	88.8	89.8	100	73.1	57.9	83.2	0.167	0.167	0.669	0.706	0.333	0.598	0.777	0.916	0.324	6.34e-05	0.0032
178	SF1	100	64	100	91.9	100	92.4	94.4	32.5	100	91.4	48.7	83.2	0.167	0.167	1	0.704	0.333	0.694	0.898	0.248	0.324	6.35e-05	0
179	TRA2A	100	100	100	91.9	100	93.9	97	73.6	100	13.2	48.7	83.5	0.167	0.833	1	0.704	0.333	0.756	0.931	0.68	0.324	6.32e-05	0
180	MTPAP	100	64	100	37.1	100	93.4	97.5	80.2	100	91.4	54.8	83.5	0.167	0.167	1	0.282	0.333	0.745	0.934	0.768	0.324	6.35e-05	0.001
181	HNRNPUL1	100	100	100	100	100	73.6	78.7	26.9	100	91.4	48.7	83.6	0.167	0.833	1	0.706	0.333	0.201	0.579	0.188	0.324	6.35e-05	0
182	SBDS	100	100	100	84.3	100	79.7	60.9	71.1	100	73.1	52.3	83.8	0.167	0.833	1	0.636	0.333	0.273	0.345	0.653	0.324	6.34e-05	6e-04
183	FAM120A	100	100	82.7	84.3	100	87.8	82.2	92.4	100	49.2	48.7	84.3	0.167	0.833	0.709	0.636	0.333	0.536	0.701	0.935	0.324	6.33e-05	0
184	CELF1	100	64	82.7	63.5	100	75.6	89.8	99.5	100	73.1	80.7	84.4	0.167	0.167	0.709	0.352	0.333	0.217	0.785	0.981	0.324	6.34e-05	0.238
185	STIP1	100	100	100	84.3	100	89.3	83.8	38.6	100	91.4	48.7	85.1	0.167	0.833	1	0.636	0.333	0.564	0.724	0.305	0.324	6.35e-05	0
186	DDX55	100	64	100	91.9	100	85.8	75.1	98	100	73.1	48.7	85.1	0.167	0.167	1	0.704	0.333	0.477	0.516	0.966	0.324	6.34e-05	0
187	SRP68	100	100	100	91.9	100	69.5	66	99	100	49.2	68.5	85.8	0.167	0.833	1	0.704	0.333	0.181	0.417	0.978	0.324	6.33e-05	0.0286
188	LARP7	100	100	100	91.9	100	95.9	79.7	84.8	100	49.2	48.7	86.4	0.167	0.833	1	0.704	0.333	0.791	0.631	0.827	0.324	6.33e-05	0
189	METAP2	100	77.7	100	100	100	95.4	97	88.8	100	49.2	48.7	87	0.167	0.5	1	0.706	0.333	0.766	0.931	0.906	0.324	6.33e-05	0
190	PA2G4	100	100	100	100	100	89.8	100	74.1	100	49.2	48.7	87.4	0.167	0.833	1	0.706	0.333	0.594	0.995	0.695	0.324	6.33e-05	0
191	RTF1	100	100	100	91.9	100	82.2	77.7	95.9	100	73.1	48.7	88.1	0.167	0.833	1	0.704	0.333	0.356	0.562	0.948	0.324	6.34e-05	0
192	ESF1	100	100	100	72.1	100	81.7	62.9	93.4	100	91.4	69.5	88.3	0.167	0.833	1	0.634	0.333	0.347	0.365	0.94	0.324	6.35e-05	0.0324
193	LIN28B	100	77.7	100	84.3	100	99.5	94.9	93.9	100	73.1	48.7	88.4	0.167	0.5	1	0.636	0.333	0.911	0.899	0.941	0.324	6.34e-05	0
194	RBFOX2	100	100	78.2	100	100	96.4	95.4	59.9	100	98	48.7	88.8	0.167	0.833	0.699	0.706	0.333	0.795	0.91	0.495	0.324	6.36e-05	0
195	GTF2F1	100	100	100	84.3	100	85.3	92.9	78.2	100	91.4	48.7	89.2	0.167	0.833	1	0.636	0.333	0.472	0.869	0.73	0.324	6.35e-05	0
196	SUCLG1	100	100	100	100	100	80.7	83.2	100	100	49.2	96.4	91.8	0.167	0.833	1	0.706	0.333	0.312	0.712	0.986	0.324	6.33e-05	0.76
197	BCCIP	100	100	100	84.3	100	99	85.3	98.5	100	98	66.5	93.8	0.167	0.833	1	0.636	0.333	0.881	0.748	0.97	0.324	6.36e-05	0.0166
