GENE.SET	ORA.RANK	SAFE.RANK	GSEA.RANK	GSA.RANK	GLOBALTEST.RANK	ROAST.RANK	CAMERA.RANK	GSVA.RANK	SAMGS.RANK	EBM.RANK	MGSA.RANK	MEAN.RANK	ORA.PVAL	SAFE.PVAL	GSEA.PVAL	GSA.PVAL	GLOBALTEST.PVAL	ROAST.PVAL	CAMERA.PVAL	GSVA.PVAL	SAMGS.PVAL	EBM.PVAL	MGSA.PVAL
148	HNRNPU	100	67	46.2	83.8	100	88.8	95.4	76.6	100	28.4	76.6	78.4	0.167	0.167	0.657	0.704	0.333	0.697	0.892	0.839	0.324	9.66e-06	0.078
149	EWSR1	100	77.2	100	36.5	100	90.9	66	83.8	100	58.9	50.3	78.5	0.167	0.5	1	0.282	0.333	0.748	0.543	0.903	0.324	9.68e-06	0
150	G3BP2	100	77.2	100	36.5	100	97.5	90.4	85.3	100	28.4	50.3	78.7	0.167	0.5	1	0.282	0.333	0.945	0.784	0.931	0.324	9.66e-06	0
151	FASTKD2	100	100	100	76.1	100	72.1	51.8	48.7	100	70.6	50.3	79	0.167	0.833	1	0.634	0.333	0.372	0.35	0.621	0.324	9.69e-06	0
152	DDX28	100	67	100	76.1	100	84.3	59.9	74.1	100	58.9	50.3	79.1	0.167	0.167	1	0.634	0.333	0.663	0.473	0.824	0.324	9.68e-06	0
153	AARS	100	77.2	100	76.1	100	64.5	69	44.2	100	89.3	50.3	79.1	0.167	0.5	1	0.634	0.333	0.26	0.593	0.577	0.324	9.71e-06	0
154	PABPC1	100	67	39.6	83.8	100	92.9	84.3	60.4	100	94.4	50.3	79.3	0.167	0.167	0.379	0.704	0.333	0.814	0.699	0.685	0.324	9.72e-06	0
155	PRPF6	100	67	59.9	76.1	100	100	87.3	86.8	100	46.2	50.3	79.4	0.167	0.167	0.709	0.634	0.333	0.986	0.719	0.933	0.324	9.67e-06	0
156	RPS3A	100	67	100	76.1	100	86.3	62.9	36.5	100	94.4	50.3	79.4	0.167	0.167	1	0.634	0.333	0.671	0.509	0.503	0.324	9.72e-06	0
157	AGO1	100	100	100	48.7	100	39.1	86.8	53.8	100	95.4	50.3	79.5	0.167	0.833	1	0.354	0.333	0.0839	0.715	0.655	0.324	9.73e-06	0
158	DNAJC21	100	67	100	76.1	100	90.4	74.6	45.2	100	70.6	50.3	79.5	0.167	0.167	1	0.634	0.333	0.747	0.622	0.589	0.324	9.69e-06	0
159	FAM120A	100	100	100	76.1	100	93.4	56.9	55.3	100	46.2	50.3	79.8	0.167	0.833	1	0.634	0.333	0.816	0.423	0.659	0.324	9.67e-06	0
160	CELF1	100	77.2	100	76.1	100	73.6	60.4	54.3	100	58.9	81.2	80.2	0.167	0.5	1	0.634	0.333	0.405	0.478	0.656	0.324	9.68e-06	0.224
161	LARP7	100	100	100	76.1	100	83.2	76.6	70.6	100	28.4	50.3	80.5	0.167	0.833	1	0.634	0.333	0.643	0.651	0.786	0.324	9.66e-06	0
162	MTPAP	100	67	48.2	83.8	100	99	82.7	71.6	100	81.2	53.8	80.7	0.167	0.167	0.669	0.704	0.333	0.955	0.696	0.79	0.324	9.7e-06	0.001
163	CCAR2	100	67	100	83.8	100	41.1	68.5	79.7	100	99	50.3	80.8	0.167	0.167	1	0.704	0.333	0.101	0.592	0.857	0.324	9.75e-06	0
164	ZRANB2	100	67	100	79.2	100	95.9	80.7	38.6	100	81.2	50.3	81.2	0.167	0.167	1	0.636	0.333	0.899	0.69	0.529	0.324	9.7e-06	0
165	PES1	100	100	46.2	100	100	76.6	98	99	100	28.4	50.3	81.7	0.167	0.833	0.657	0.706	0.333	0.443	0.985	0.996	0.324	9.66e-06	0
166	TUFM	100	100	46.2	100	100	70.1	91.9	84.8	100	46.2	59.9	81.7	0.167	0.833	0.657	0.706	0.333	0.35	0.797	0.919	0.324	9.67e-06	0.0048
167	FMR1	100	100	100	76.1	100	37.6	70.1	45.7	100	81.2	89.3	81.8	0.167	0.833	1	0.634	0.333	0.0829	0.605	0.601	0.324	9.7e-06	0.476
168	PA2G4	100	100	100	76.1	100	66	85.8	78.7	100	46.2	50.3	82.1	0.167	0.833	1	0.634	0.333	0.27	0.711	0.852	0.324	9.67e-06	0
169	HNRNPM	100	67	100	76.1	100	92.4	90.9	20.3	100	99	57.9	82.1	0.167	0.167	1	0.634	0.333	0.787	0.787	0.308	0.324	9.75e-06	0.0028
170	EIF2S2	100	67	100	76.1	100	61.9	63.5	56.3	100	81.2	100	82.4	0.167	0.167	1	0.634	0.333	0.235	0.528	0.662	0.324	9.7e-06	0.911
171	ILF3	100	100	100	76.1	100	96.4	69.5	69	100	46.2	50.3	82.5	0.167	0.833	1	0.634	0.333	0.902	0.599	0.773	0.324	9.67e-06	0
172	SFPQ	100	67	100	100	100	86.8	61.4	49.7	100	81.2	64.5	82.8	0.167	0.167	1	0.706	0.333	0.673	0.491	0.626	0.324	9.7e-06	0.0112
173	DDX1	100	100	46.2	100	100	50.3	71.1	95.9	100	97.5	50.3	82.8	0.167	0.833	0.657	0.706	0.333	0.131	0.609	0.981	0.324	9.74e-06	0
174	HNRNPUL1	100	100	100	100	100	55.8	58.9	52.3	100	94.4	50.3	82.9	0.167	0.833	1	0.706	0.333	0.171	0.444	0.635	0.324	9.72e-06	0
175	GRWD1	100	67	100	100	100	95.4	79.7	51.3	100	58.9	61.4	83.1	0.167	0.167	1	0.706	0.333	0.879	0.676	0.631	0.324	9.68e-06	0.0052
176	NAA15	100	100	100	76.1	100	82.2	84.8	82.2	100	46.2	50.3	83.8	0.167	0.833	1	0.634	0.333	0.622	0.701	0.884	0.324	9.67e-06	0
177	HNRNPK	100	100	100	76.1	100	98	91.4	80.7	100	28.4	50.3	84.1	0.167	0.833	1	0.634	0.333	0.949	0.796	0.86	0.324	9.66e-06	0
178	U2AF1	100	67	100	79.2	100	66.5	82.2	83.2	100	94.4	56.9	84.5	0.167	0.167	1	0.636	0.333	0.274	0.695	0.895	0.324	9.72e-06	0.0024
179	EXOSC9	100	100	100	76.1	100	75.1	58.4	92.4	100	46.2	84.3	84.8	0.167	0.833	1	0.634	0.333	0.42	0.442	0.958	0.324	9.67e-06	0.315
180	XPO5	100	100	100	76.1	100	81.2	77.7	91.4	100	58.9	50.3	85	0.167	0.833	1	0.634	0.333	0.53	0.657	0.957	0.324	9.68e-06	0
181	KHDRBS1	100	67	100	100	100	76.1	97.5	100	100	46.2	50.3	85.2	0.167	0.167	1	0.706	0.333	0.441	0.982	0.997	0.324	9.67e-06	0
182	SLTM	100	100	100	100	100	62.4	64.5	90.4	100	70.6	50.3	85.3	0.167	0.833	1	0.706	0.333	0.242	0.533	0.953	0.324	9.69e-06	0
183	ESF1	100	100	100	76.1	100	91.4	64	62.4	100	70.6	74.6	85.4	0.167	0.833	1	0.634	0.333	0.754	0.531	0.715	0.324	9.69e-06	0.0386
184	UTP18	100	67	100	46.7	100	87.8	77.2	98.5	100	70.6	94.9	85.7	0.167	0.167	1	0.352	0.333	0.686	0.655	0.995	0.324	9.69e-06	0.741
185	CCAR1	100	100	100	100	100	75.6	86.3	74.6	100	58.9	50.3	86	0.167	0.833	1	0.706	0.333	0.423	0.712	0.83	0.324	9.68e-06	0
186	HLTF	100	67	100	100	100	71.6	79.2	89.3	100	46.2	92.9	86	0.167	0.167	1	0.706	0.333	0.366	0.661	0.939	0.324	9.67e-06	0.728
187	PARN	100	77.2	100	100	100	58.4	81.7	98	100	81.2	50.3	86.1	0.167	0.5	1	0.706	0.333	0.207	0.693	0.991	0.324	9.7e-06	0
188	SMN1	100	67	100	100	100	77.7	92.9	72.6	100	97.5	50.3	87.1	0.167	0.167	1	0.706	0.333	0.459	0.833	0.812	0.324	9.74e-06	0
189	TIAL1	100	67	100	100	100	89.8	70.6	76.1	100	70.6	88.3	87.5	0.167	0.167	1	0.706	0.333	0.718	0.606	0.835	0.324	9.69e-06	0.472
190	CNOT7	100	100	100	100	100	80.7	94.9	88.3	100	46.2	52.8	87.5	0.167	0.833	1	0.706	0.333	0.504	0.888	0.937	0.324	9.67e-06	4e-04
191	PSIP1	100	67	100	100	100	81.7	93.9	92.9	100	70.6	58.9	87.7	0.167	0.167	1	0.706	0.333	0.567	0.854	0.96	0.324	9.69e-06	0.0038
192	KIF1C	100	77.2	100	76.1	100	94.9	74.1	100	100	46.2	99	88	0.167	0.5	1	0.634	0.333	0.848	0.621	0.997	0.324	9.67e-06	0.892
193	SBDS	100	100	100	100	100	79.2	87.8	73.6	100	89.3	54.3	89.5	0.167	0.833	1	0.706	0.333	0.484	0.722	0.817	0.324	9.71e-06	0.0012
194	NCBP2	100	100	100	100	100	98.5	89.3	77.7	100	70.6	50.3	89.7	0.167	0.833	1	0.706	0.333	0.953	0.758	0.846	0.324	9.69e-06	0
195	RBFOX2	100	100	100	76.1	100	99.5	88.3	94.4	100	89.3	50.3	90.7	0.167	0.833	1	0.634	0.333	0.985	0.73	0.973	0.324	9.71e-06	0
196	FIP1L1	100	67	100	100	100	86.3	95.9	93.4	100	81.2	82.7	91.5	0.167	0.167	1	0.706	0.333	0.671	0.935	0.965	0.324	9.7e-06	0.266
197	CSTF2	100	100	100	100	100	84.8	100	71.6	100	89.3	70.6	92.4	0.167	0.833	1	0.706	0.333	0.664	0.991	0.79	0.324	9.71e-06	0.029
