GENE.SET	ORA.RANK	SAFE.RANK	GSEA.RANK	GSA.RANK	GLOBALTEST.RANK	ROAST.RANK	CAMERA.RANK	GSVA.RANK	SAMGS.RANK	EBM.RANK	MGSA.RANK	MEAN.RANK	ORA.PVAL	SAFE.PVAL	GSEA.PVAL	GSA.PVAL	GLOBALTEST.PVAL	ROAST.PVAL	CAMERA.PVAL	GSVA.PVAL	SAMGS.PVAL	EBM.PVAL	MGSA.PVAL
150	HNRNPUL1	100	100	100	76.1	100	57.4	58.9	58.9	100	100	49.7	81.9	0.167	0.833	1	0.634	0.333	0.0849	0.326	0.552	0.324	0.00012	0
151	AGO1	100	100	100	100	100	45.7	81.2	28.9	100	100	49.7	82.3	0.167	0.833	1	0.706	0.333	0.043	0.701	0.155	0.324	0.00012	0
152	CPSF6	100	100	100	76.1	100	91.4	69	86.8	100	33.5	49.7	82.4	0.167	0.833	1	0.634	0.333	0.683	0.501	0.879	0.324	0.000119	0
153	G3BP2	100	73.1	100	76.1	100	87.8	97	89.8	100	33.5	49.7	82.5	0.167	0.167	1	0.634	0.333	0.585	0.955	0.903	0.324	0.000119	0
154	RBFOX2	100	100	100	100	100	56.3	29.9	71.6	100	100	49.7	82.5	0.167	0.833	1	0.706	0.333	0.0739	0.0528	0.719	0.324	0.00012	0
155	DAZAP1	100	82.2	100	76.1	100	78.7	82.7	39.6	100	100	49.7	82.6	0.167	0.5	1	0.634	0.333	0.284	0.72	0.291	0.324	0.00012	0
156	TARDBP	100	73.1	100	76.1	100	88.3	94.4	94.9	100	33.5	49.7	82.7	0.167	0.167	1	0.634	0.333	0.599	0.914	0.943	0.324	0.000119	0
157	AKAP8L	100	73.1	41.1	55.8	100	67.5	84.3	97.5	100	100	91.4	82.8	0.167	0.167	0.657	0.354	0.333	0.157	0.739	0.965	0.324	0.00012	0.711
158	PPIG	100	82.2	100	100	100	72.6	67.5	77.7	100	33.5	78.7	82.9	0.167	0.5	1	0.706	0.333	0.207	0.48	0.788	0.324	0.000119	0.105
159	CNOT7	100	73.1	52.8	76.1	100	86.3	93.9	80.2	100	100	49.7	82.9	0.167	0.167	0.694	0.634	0.333	0.542	0.904	0.811	0.324	0.00012	0
160	FKBP4	100	100	100	76.1	100	95.9	71.1	87.3	100	33.5	49.7	83.1	0.167	0.833	1	0.634	0.333	0.809	0.505	0.895	0.324	0.000119	0
161	IGF2BP2	100	100	100	76.1	100	98	77.2	82.2	100	33.5	49.7	83.3	0.167	0.833	1	0.634	0.333	0.915	0.625	0.827	0.324	0.000119	0
162	GPKOW	100	82.2	100	100	100	97	76.6	82.7	100	33.5	49.7	83.8	0.167	0.5	1	0.706	0.333	0.885	0.61	0.837	0.324	0.000119	0
163	KIF1C	100	73.1	100	47.7	100	100	78.7	90.9	100	33.5	100	84	0.167	0.167	1	0.352	0.333	0.989	0.669	0.905	0.324	0.000119	0.922
164	PA2G4	100	100	100	76.1	100	62.4	85.8	50.3	100	100	49.7	84	0.167	0.833	1	0.634	0.333	0.129	0.761	0.42	0.324	0.00012	0
165	SUPT6H	100	73.1	100	76.1	100	71.1	42.6	65	100	100	97	84.1	0.167	0.167	1	0.634	0.333	0.195	0.185	0.629	0.324	0.00012	0.757
166	SRFBP1	100	82.2	100	76.1	100	82.2	92.4	83.8	100	33.5	75.6	84.2	0.167	0.5	1	0.634	0.333	0.426	0.861	0.842	0.324	0.000119	0.059
167	CCAR1	100	100	100	100	100	74.1	44.2	58.4	100	100	49.7	84.2	0.167	0.833	1	0.706	0.333	0.239	0.203	0.539	0.324	0.00012	0
168	SFPQ	100	73.1	52.8	80.2	100	79.2	89.3	88.3	100	100	66	84.4	0.167	0.167	0.694	0.636	0.333	0.3	0.815	0.9	0.324	0.00012	0.0132
169	EIF4G1	100	73.1	100	83.2	100	75.1	100	47.7	100	100	49.7	84.4	0.167	0.167	1	0.704	0.333	0.241	0.989	0.409	0.324	0.00012	0
170	GTF2F1	100	100	100	100	100	54.3	98	26.9	100	100	49.7	84.4	0.167	0.833	1	0.706	0.333	0.0699	0.969	0.136	0.324	0.00012	0
171	ILF3	100	100	100	76.1	100	83.8	89.8	97.5	100	33.5	49.7	84.6	0.167	0.833	1	0.634	0.333	0.481	0.821	0.965	0.324	0.000119	0
172	BCCIP	100	73.1	45.7	80.2	100	89.3	91.4	89.3	100	100	63.5	84.8	0.167	0.167	0.672	0.636	0.333	0.606	0.851	0.902	0.324	0.00012	0.008
173	PSIP1	100	100	100	76.1	100	80.2	58.9	59.4	100	100	59.4	84.9	0.167	0.833	1	0.634	0.333	0.357	0.326	0.557	0.324	0.00012	0.0032
174	KHDRBS1	100	100	100	55.8	100	88.8	73.1	67	100	100	49.7	85	0.167	0.833	1	0.354	0.333	0.601	0.522	0.646	0.324	0.00012	0
175	DDX6	100	73.1	100	55.8	100	78.2	88.3	88.8	100	100	51.3	85	0.167	0.167	1	0.354	0.333	0.26	0.811	0.901	0.324	0.00012	2e-04
176	LARP7	100	100	100	76.1	100	73.6	44.7	91.9	100	100	49.7	85.1	0.167	0.833	1	0.634	0.333	0.23	0.207	0.93	0.324	0.00012	0
177	LSM11	100	73.1	100	100	100	72.1	56.9	76.6	100	100	58.9	85.2	0.167	0.167	1	0.706	0.333	0.206	0.31	0.776	0.324	0.00012	0.0028
178	RPS10	100	73.1	44.2	100	100	68	95.9	93.9	100	100	62.9	85.3	0.167	0.167	0.669	0.706	0.333	0.166	0.943	0.938	0.324	0.00012	0.007
179	NCBP2	100	100	100	100	100	67	59.4	69	100	100	49.7	85.9	0.167	0.833	1	0.706	0.333	0.15	0.33	0.69	0.324	0.00012	0
180	PARN	100	73.1	100	100	100	65.5	60.9	98.5	100	100	49.7	86.2	0.167	0.167	1	0.706	0.333	0.141	0.342	0.976	0.324	0.00012	0
181	METAP2	100	82.2	100	47.7	100	87.3	99.5	82.2	100	100	49.7	86.2	0.167	0.5	1	0.352	0.333	0.547	0.983	0.827	0.324	0.00012	0
182	GRSF1	100	73.1	100	76.1	100	62.9	79.2	62.9	100	100	94.9	86.3	0.167	0.167	1	0.634	0.333	0.131	0.677	0.595	0.324	0.00012	0.746
183	XPO5	100	100	100	76.1	100	73.1	63.5	91.4	100	100	49.7	86.7	0.167	0.833	1	0.634	0.333	0.219	0.416	0.923	0.324	0.00012	0
184	UBE2L3	100	100	100	55.8	100	75.1	97.5	64.5	100	100	65	87.1	0.167	0.833	1	0.354	0.333	0.241	0.963	0.628	0.324	0.00012	0.0098
185	MTPAP	100	82.2	54.8	100	100	91.9	86.3	92.9	100	100	53.8	87.4	0.167	0.5	0.699	0.706	0.333	0.689	0.77	0.931	0.324	0.00012	0.0012
186	EWSR1	100	100	100	47.7	100	84.8	98.5	87.8	100	100	49.7	88	0.167	0.833	1	0.352	0.333	0.501	0.973	0.897	0.324	0.00012	0
187	TROVE2	100	73.1	100	100	100	85.8	91.9	93.4	100	33.5	92.4	88.2	0.167	0.167	1	0.706	0.333	0.523	0.853	0.935	0.324	0.000119	0.729
188	YBX3	100	100	100	100	100	77.7	87.8	56.9	100	100	49.7	88.4	0.167	0.833	1	0.706	0.333	0.256	0.806	0.529	0.324	0.00012	0
189	FIP1L1	100	73.1	100	55.8	100	89.8	72.1	100	100	100	81.7	88.4	0.167	0.167	1	0.354	0.333	0.622	0.512	0.988	0.324	0.00012	0.238
190	FAM120A	100	100	100	100	100	93.9	96.4	99.5	100	33.5	49.7	88.5	0.167	0.833	1	0.706	0.333	0.732	0.95	0.984	0.324	0.000119	0
191	DDX55	100	73.1	100	76.1	100	94.9	90.4	95.9	100	100	49.7	89.1	0.167	0.167	1	0.634	0.333	0.775	0.827	0.957	0.324	0.00012	0
192	BCLAF1	100	73.1	100	76.1	100	81.7	94.9	78.7	100	100	77.7	89.3	0.167	0.167	1	0.634	0.333	0.397	0.936	0.803	0.324	0.00012	0.0898
193	DNAJC2	100	100	100	76.1	100	96.4	71.1	96.4	100	100	49.7	90	0.167	0.833	1	0.634	0.333	0.815	0.505	0.96	0.324	0.00012	0
194	PHF6	100	100	100	83.2	100	94.4	83.8	60.9	100	100	68.5	90.1	0.167	0.833	1	0.704	0.333	0.765	0.733	0.583	0.324	0.00012	0.0254
195	SUGP2	100	100	100	76.1	100	99.5	82.2	85.3	100	100	49.7	90.3	0.167	0.833	1	0.634	0.333	0.972	0.711	0.856	0.324	0.00012	0
196	IGF2BP3	100	73.1	100	100	100	92.9	87.8	81.2	100	100	60.9	90.5	0.167	0.167	1	0.706	0.333	0.712	0.806	0.813	0.324	0.00012	0.0042
197	ILF2	100	100	100	76.1	100	97.5	84.8	94.4	100	100	49.7	91.1	0.167	0.833	1	0.634	0.333	0.889	0.759	0.94	0.324	0.00012	0
