Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
HNRNPK	HNRNPK	HNRNPK	194	-0.259025214386289	4.6072386596687	0.789473684210526	0.789473684210526	1	0.811945961840594	-0.855404147681949	-1	0
SUPT6H	SUPT6H	SUPT6H	192	-0.480625046659048	2.28273568835181	1	1	1	0.839752192978637	-0.798591689368871	-1	0
PCBP1	PCBP1	PCBP1	196	0.324968571023473	4.72782574415206	0.789473684210526	0.789473684210526	1	0.760713997882863	-0.803305641161337	-1	0
FMR1	FMR1	FMR1	187	-2.46445633390714	0.966900126747546	1	1	1	0.938079063678334	-0.970554238676054	-1	0
PPIL4	PPIL4	PPIL4	193	0.611619274541798	5.07714154270508	0.736842105263158	0.736842105263158	1	0.768966563382006	-0.691127775133901	-1	0
RBM34	RBM34	RBM34	191	-2.510342690575	2.46757640457422	0.947368421052632	0.947368421052632	1	1.09648352713002	-1.06697803725	-1	0
DDX52	DDX52	DDX52	193	-1.05237800366687	4.11071967835104	0.947368421052632	0.947368421052632	1	1.19211033883248	0.87854243656788	1	0
KHSRP	KHSRP	KHSRP	195	-2.40774909006536	2.03963498669964	0.789473684210526	1	1	0.740206607599757	-0.613580174347819	-1	0
SF1	SF1	SF1	188	0.524719292141671	5.07844740688159	0.894736842105263	0.894736842105263	1	0.882657310890261	0.979494087689802	1	0
DNAJC2	DNAJC2	DNAJC2	187	-2.27638391109364	1.15888367105305	1	1	1	0.824116564547579	-0.856075783736524	-1	0
TUFM	TUFM	TUFM	194	-0.668684554701472	2.17115265579359	0.947368421052632	0.947368421052632	1	0.859254472790508	-0.985724479791433	-1	0
BCCIP	BCCIP	BCCIP	181	-0.799827564308132	3.4813760031968	0.947368421052632	0.947368421052632	1	0.767522909701103	-1.04329935149748	-1	0
MTPAP	MTPAP	MTPAP	187	-0.819812315237728	2.71706200431009	0.947368421052632	0.947368421052632	1	0.59679996932979	-0.665197696909577	-1	0
TIA1	TIA1	TIA1	196	-3.14120387126587	0.0220860460644634	0.947368421052632	0.947368421052632	1	0.714787593745858	-0.524926455498098	-1	0
EIF4G1	EIF4G1	EIF4G1	188	1.09615328042237	5.80440743110491	1	0.894736842105263	1	1.01844827007059	-1.04047241255931	-1	0
PUM1	PUM1	PUM1	192	-0.96550852448081	2.40923125716361	1	1	1	0.627240557676114	0.65968748474252	1	0
LSM11	LSM11	LSM11	184	-1.5148555645095	2.29248682475326	0.947368421052632	0.947368421052632	1	1.09749273921598	-1.30929277654273	-1	0
LARP7	LARP7	LARP7	194	-4.00814989565854	-0.101984310961943	1	1	1	0.75513799012883	-0.66912592179039	-1	0
BOP1	BOP1	BOP1	190	-0.831124467175746	2.19620333431346	1	1	1	0.913165015438193	-1.0221641757913	-1	0
RPS3A	RPS3A	RPS3A	183	0.830726242210152	5.13547486873183	1	1	1	0.803002934470317	0.75998196510517	1	0
G3BP1	G3BP1	G3BP1	197	-1.00233158740248	2.77504899146071	1	1	1	0.51501070220122	-0.513214403329519	-1	0
EXOSC9	EXOSC9	EXOSC9	193	-2.16887015221187	1.0264784902729	0.947368421052632	1	1	1.06858366388453	-1.28801088030273	-1	0
KIF1C	KIF1C	KIF1C	195	0.287385597373026	3.54766200723825	0.473684210526316	1	1	0.780114159501651	-0.869172790223768	-1	0
ZRANB2	ZRANB2	ZRANB2	184	-0.830539292344802	3.38436109741397	1	1	1	0.691857793073901	-0.549586252950587	-1	0
DDX55	DDX55	DDX55	192	1.02434399609089	5.29994528656845	0.894736842105263	0.894736842105263	1	1.02642251067653	-0.919604289799976	-1	0
SSRP1	SSRP1	SSRP1	196	0.191712554709681	3.55990967629683	0.789473684210526	0.789473684210526	1	0.639429406230729	-0.672800454358066	-1	0
SRSF5	SRSF5	SRSF5	194	-2.47007358864651	0.314497932191572	0.736842105263158	0.736842105263158	1	0.518472123157184	-0.489957107043902	-1	0
DAZAP1	DAZAP1	DAZAP1	190	-0.675954418481522	3.44441645843863	1	1	1	0.798284319198991	-0.854623161770431	-1	0
TRA2A	TRA2A	TRA2A	197	-3.51383496816975	-0.689044304233731	0.947368421052632	0.947368421052632	1	0.718669871824166	-0.477427637944522	-1	0
NAA15	NAA15	NAA15	194	-1.86333251431438	1.8197851732156	1	1	1	0.637594469681045	-0.652739454644122	-1	0
IGF2BP2	IGF2BP2	IGF2BP2	193	-0.860832835961447	2.80642742415909	0.526315789473684	0.736842105263158	1	0.562703797277691	-0.517249391370347	-1	0
SART3	SART3	SART3	187	0.705768273984587	5.99450478160258	0.947368421052632	0.842105263157895	1	0.889315733931031	-0.971490866594486	-1	0
HLTF	HLTF	HLTF	192	-0.992370567388648	1.85153240829019	0.736842105263158	0.736842105263158	1	0.535887926257257	-0.492414511171513	-1	0
AATF	AATF	AATF	193	-2.49799228136891	1.2564846596418	1	0.947368421052632	1	0.565186519054765	-0.527056040694648	-1	0
PKM	PKM	PKM	186	0.197415104014703	4.36673072869519	0.789473684210526	0.789473684210526	1	1.01954703955157	-1.14532334154561	-1	0
