Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
QKI	QKI	QKI	196	-2.21279639488009	2.12558954800706	0.789473684210526	0.789473684210526	1	0.303854147634201	-0.293843591138762	-1	0
BUD13	BUD13	BUD13	191	-1.45217627203867	1.19771401844486	0.947368421052632	0.947368421052632	1	0.316817073492065	0.30400894250111	1	0
ILF3	ILF3	ILF3	194	-1.833326705798	1.82359222323828	0.947368421052632	0.947368421052632	1	0.335031442908454	0.381385078857497	1	0
PA2G4	PA2G4	PA2G4	193	-1.397616634985	2.56227385172028	0.947368421052632	0.947368421052632	1	0.403030060590767	-0.393765621241232	-1	0
SRP68	SRP68	SRP68	192	-1.76270172645642	1.87556096104564	1	1	1	0.320661227820022	-0.321210127535091	-1	0
PHF6	PHF6	PHF6	190	-1.44763297031374	1.66140000971724	1	1	1	0.428409812467882	-0.408863268919564	-1	0
UBE2L3	UBE2L3	UBE2L3	194	-2.90325959463443	0.559271271470814	0.947368421052632	0.947368421052632	1	0.406855903484764	-0.42879894546052	-1	0
FUBP3	FUBP3	FUBP3	187	-2.1526075742507	1.27659163447138	0.947368421052632	0.947368421052632	1	0.42023849249802	0.479997135564663	1	0
FKBP4	FKBP4	FKBP4	197	-1.29133878713862	1.73519524975844	0.736842105263158	0.947368421052632	1	0.440336123289807	0.472533632892039	1	0
CPSF6	CPSF6	CPSF6	196	-3.04641066041622	0.4359042657873	1	1	1	0.273769343367741	-0.278637494666211	-1	0
RBM15	RBM15	RBM15	194	-1.9228548133799	0.0884501263560935	0.789473684210526	0.947368421052632	1	0.322711664250426	-0.290073035955297	-1	0
CCAR1	CCAR1	CCAR1	190	-3.14044814033592	0.57996287869608	1	1	1	0.311917713784862	-0.334476554578716	-1	0
GEMIN5	GEMIN5	GEMIN5	193	-1.92773315976369	1.59891189085951	0.578947368421053	1	1	0.286377116696632	-0.270289877477278	-1	0
SMNDC1	SMNDC1	SMNDC1	196	-1.63146766342677	1.36739512695625	0.157894736842105	0.789473684210526	1	0.264689877080384	-0.217202310961511	-1	0
XPO5	XPO5	XPO5	191	-2.66045101872864	0.568562524544243	0.947368421052632	0.947368421052632	1	0.33586233644466	0.357199255874481	1	0
FAM120A	FAM120A	FAM120A	197	-5.1741063954945	-2.06796123905384	0.947368421052632	0.947368421052632	1	0.380554237368949	0.404065808541224	1	0
FIP1L1	FIP1L1	FIP1L1	188	-1.01215133576185	1.48975009410334	0.684210526315789	0.789473684210526	1	0.375579774906937	-0.33989813173812	-1	0
FMR1	FMR1	FMR1	187	-1.36691459008731	2.31175272862456	0.736842105263158	0.789473684210526	1	0.378027023366418	-0.365840951314347	-1	0
DDX52	DDX52	DDX52	193	-1.92589849888848	2.2680199421946	0.736842105263158	1	1	0.540767199369317	0.60048056443306	1	0
KHSRP	KHSRP	KHSRP	195	-2.56418646192905	1.24861237700764	0.947368421052632	0.947368421052632	1	0.357819971465284	0.412194854778248	1	0
LIN28B	LIN28B	LIN28B	187	-2.09421612665669	1.04727451255248	1	1	1	0.377614231113398	-0.374356379332029	-1	0
TUFM	TUFM	TUFM	194	-1.515987381786	1.76921844750878	0.947368421052632	0.947368421052632	1	0.454350279751422	-0.398591629295061	-1	0
BCCIP	BCCIP	BCCIP	181	-1.61281258281947	2.01205657220188	0.578947368421053	1	1	0.370280103721014	-0.366767892661704	-1	0
PSIP1	PSIP1	PSIP1	187	-2.13642621622066	1.16153572325513	1	1	1	0.370806229318561	-0.388231370572546	-1	0
TIA1	TIA1	TIA1	196	-2.28353719566269	1.26015830047929	0.789473684210526	0.789473684210526	1	0.263932801881183	-0.268324804763505	-1	0
LSM11	LSM11	LSM11	184	-0.600788434213287	3.30049945273194	1	1	1	0.424844458543534	-0.40259137118067	-1	0
RPS3A	RPS3A	RPS3A	183	-0.875657629358352	2.59236674052742	0.947368421052632	0.947368421052632	1	0.460738427433991	0.480713709505342	1	0
AKAP8L	AKAP8L	AKAP8L	194	-1.59867688288721	0.91892832232787	0.789473684210526	0.789473684210526	1	0.328612500002322	-0.317885333282729	-1	0
EXOSC9	EXOSC9	EXOSC9	193	-2.85062667008328	-0.206089116426976	1	1	1	0.28375937269042	-0.282758726296038	-1	0
SRFBP1	SRFBP1	SRFBP1	195	-1.84382001248238	0.954870148948082	0.789473684210526	1	1	0.343281860960647	-0.356884610575192	-1	0
EWSR1	EWSR1	EWSR1	192	-2.28613190767988	2.17974033063213	1	1	1	0.347262931277368	-0.298811597213875	-1	0
SRSF5	SRSF5	SRSF5	194	-2.42251186531462	0.14420883362529	1	1	1	0.26920136516058	-0.275124830017974	-1	0
DAZAP1	DAZAP1	DAZAP1	190	-1.07665697871339	2.37776639666196	0.947368421052632	0.947368421052632	1	0.467918372239116	0.540448973886182	1	0
TFIP11	TFIP11	TFIP11	196	-1.72428798641845	1.78960769621567	0.947368421052632	1	1	0.343734022050704	-0.368783069174003	-1	0
TRA2A	TRA2A	TRA2A	197	-3.22073131639238	-0.62154159201903	0.789473684210526	1	1	0.26313952075865	-0.248117414707628	-1	0
NUSAP1	NUSAP1	NUSAP1	195	-2.17895728071513	1.62762389537482	1	1	1	0.358579820760357	-0.373814968407562	-1	0
METAP2	METAP2	METAP2	192	-2.57658881443333	1.35499716642079	0.947368421052632	0.947368421052632	1	0.306113612697763	-0.299536226536265	-1	0
IGF2BP2	IGF2BP2	IGF2BP2	193	-1.687511829001	1.3326031811654	1	1	1	0.330000696078341	-0.276914396445156	-1	0
