Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
DKC1	DKC1	DKC1	190	3.24402575044272	6.58516523017934	0.684210526315789	0.684210526315789	1	0.869106289360692	-1.06152835695551	-1	0
PUF60	PUF60	PUF60	178	2.79696788025281	5.53814796147723	0.684210526315789	0.684210526315789	1	0.854098868132372	-0.909028125929088	-1	0
RBM34	RBM34	RBM34	191	-0.636345775610027	3.69324425033961	1	1	1	0.68853285724067	-0.707836259062884	-1	0
DDX52	DDX52	DDX52	193	-0.861611837278745	2.93994262451931	1	1	1	0.720231274387887	0.697724390395116	1	0
SF1	SF1	SF1	188	2.18191384150816	5.8036092600248	1	1	1	0.927310788905307	-1.07207783025491	-1	0
DNAJC2	DNAJC2	DNAJC2	187	2.07888363958513	6.25796148296838	1	1	1	1.00762071587722	-1.15549252661595	-1	0
AARS	AARS	AARS	190	2.70220590138113	6.86006685326538	0.578947368421053	0.789473684210526	1	0.818770371885328	-0.880006599934809	-1	0
TUFM	TUFM	TUFM	194	-1.22772746278771	1.013467534786	1	1	1	0.803213625909038	-0.868041075579738	-1	0
FASTKD2	FASTKD2	FASTKD2	190	2.01760552439406	6.05148095923142	0.789473684210526	0.684210526315789	1	0.677103419125707	0.443699258083484	1	0
TAF15	TAF15	TAF15	192	2.10528559773695	6.60223356204115	1	1	1	0.809536323168622	-0.894737879539047	-1	0
RBM39	RBM39	RBM39	192	1.09240497917042	4.23203711352031	1	1	1	0.657747335060545	-0.652131511858119	-1	0
EIF4G1	EIF4G1	EIF4G1	188	2.98475298188331	6.93805471816111	1	1	1	0.838912938295612	-0.887025917172852	-1	0
HNRNPM	HNRNPM	HNRNPM	179	5.15884204206499	8.72761611495815	0.684210526315789	0.684210526315789	1	0.991990646277839	-1.0698190883455	-1	0
NUFIP2	NUFIP2	NUFIP2	182	3.23852310860225	9.03463707555776	0.578947368421053	1	1	0.921671441653272	-0.887572958798707	-1	0
LSM11	LSM11	LSM11	184	-0.0520105129658793	2.92342017339998	0.947368421052632	0.947368421052632	1	0.699977067388084	-0.896210960307384	-1	0
LARP7	LARP7	LARP7	194	0.000592462338226765	4.17355288668869	1	1	1	0.619547542956935	0.486095899626215	1	0
RPS3A	RPS3A	RPS3A	183	3.36300508070556	7.17452675266052	1	1	1	0.966460811019684	-1.03450194382596	-1	0
UPF2	UPF2	UPF2	182	2.20236017661957	6.18889184471196	1	1	1	0.9343592476941	-0.945148479553634	-1	0
EXOSC9	EXOSC9	EXOSC9	193	-0.00983995693718267	2.56072232956429	0.736842105263158	0.947368421052632	1	0.607872149158549	-0.615032578683453	-1	0
SRFBP1	SRFBP1	SRFBP1	195	0.556054480228911	3.24363710449305	0.736842105263158	0.736842105263158	1	0.588373433069939	-0.64424412264948	-1	0
EWSR1	EWSR1	EWSR1	192	1.78312540598733	6.19938148902521	0.210526315789474	0.842105263157895	1	0.640871601828372	-0.642031532970024	-1	0
LARP4	LARP4	LARP4	189	2.22841358227639	6.67766270400515	0.789473684210526	1	1	0.697015119389756	-0.795321544073127	-1	0
CSTF2	CSTF2	CSTF2	183	0.452496898924354	2.6323271478316	0.947368421052632	1	1	0.703543185689044	-0.759368507686799	-1	0
SSB	SSB	SSB	189	0.625098323855733	3.05021949121974	0.684210526315789	0.684210526315789	1	0.658697070477729	-0.785557306717635	-1	0
PES1	PES1	PES1	194	-0.744845558322308	2.50577011962136	1	1	1	0.597659172178927	-0.66985709900005	-1	0
DAZAP1	DAZAP1	DAZAP1	190	4.63002873110169	9.02038073880066	0.684210526315789	0.684210526315789	1	0.968032258279964	-1.1819813672211	-1	0
TRA2A	TRA2A	TRA2A	197	-1.20902533804732	1.25373000158625	0.947368421052632	0.947368421052632	1	0.524311667502692	-0.55967833921738	-1	0
NUSAP1	NUSAP1	NUSAP1	195	-0.336180599571627	2.92635040434767	0.947368421052632	0.947368421052632	1	0.651471834928711	-0.65574401521157	-1	0
SNRNP200	SNRNP200	SNRNP200	195	1.40626097560393	4.1472916470165	0.789473684210526	0.789473684210526	1	0.677426450991556	-0.707679110927277	-1	0
IGF2BP2	IGF2BP2	IGF2BP2	193	0.22934693958356	3.0759829493419	0.736842105263158	0.947368421052632	1	0.515683508252069	-0.526548090696452	-1	0
SART3	SART3	SART3	187	3.27933319233728	7.98429486375609	0.842105263157895	0.842105263157895	1	0.759928974745161	0.700967999964033	1	0
PKM	PKM	PKM	186	1.89171058795727	5.86467112770289	0.736842105263158	0.736842105263158	1	0.646818912098967	-0.681318186181875	-1	0
CCAR2	CCAR2	CCAR2	178	0.887169073684109	3.74732017078573	1	1	1	0.867081711044383	-0.945466168750753	-1	0
