Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
XPO5	XPO5	XPO5	191	-0.860463490002308	1.94216186582397	0.947368421052632	0.947368421052632	1	1.09795119616952	-1.11428336999337	-1	0
SF3A3	SF3A3	SF3A3	197	0.739111458951429	4.18702076289378	0.0526315789473684	0.789473684210526	1	0.989875392008439	0.957598725656751	1	0
FAM120A	FAM120A	FAM120A	197	-3.12658798426244	-0.062963050431027	0.947368421052632	0.947368421052632	1	1.37070369384078	1.31982060908373	1	0
HNRNPK	HNRNPK	HNRNPK	194	2.67805200844404	6.9960132311905	0.315789473684211	0.736842105263158	1	1.33800242400523	-1.52012452633875	-1	0
PPIG	PPIG	PPIG	199	-0.642266853971643	1.93104548181939	0.368421052631579	1	1	0.956420089430597	-0.966294645330533	-1	0
PCBP1	PCBP1	PCBP1	196	2.01498493093418	5.45677073168144	0.526315789473684	0.947368421052632	1	1.19350378423894	1.22425485430051	1	0
HNRNPA0	HNRNPA0	HNRNPA0	189	2.31832769246538	6.92529390461326	1	1	1	1.25710284642243	-1.15825673387294	-1	0
FMR1	FMR1	FMR1	187	0.852670049279052	4.14384229540776	0.947368421052632	0.947368421052632	1	1.09292883971083	-1.2007816584755	-1	0
RBM34	RBM34	RBM34	191	-0.395253052016369	4.14952746698861	0.578947368421053	1	1	0.886368504948609	-0.976485303501227	-1	0
DDX52	DDX52	DDX52	193	-0.738127854620288	3.32867005925803	1	1	1	1.33405164085868	1.31094706951273	1	0
KHSRP	KHSRP	KHSRP	195	-0.847782487934646	2.70638355089364	0.947368421052632	0.947368421052632	1	1.1745972146618	1.33292178332299	1	0
SF1	SF1	SF1	188	3.17990807036607	7.45647512701862	0.842105263157895	0.842105263157895	1	1.70511282837419	-1.63034411624848	-1	0
DNAJC2	DNAJC2	DNAJC2	187	-0.231809568650092	3.35656772658656	0.947368421052632	0.947368421052632	1	1.69456895405828	1.98902655416576	1	0
TUFM	TUFM	TUFM	194	0.646376694121385	3.78312709164542	1	1	1	1.36224409586105	1.52338775306779	1	0
PSIP1	PSIP1	PSIP1	187	-0.0743405196935231	2.76844954312874	0.789473684210526	1	1	0.944096611927042	0.878075935929015	1	0
TIA1	TIA1	TIA1	196	-0.169909740808925	2.39394902775446	0.473684210526316	0.789473684210526	1	0.822389279395358	0.757109098661724	1	0
EIF4G1	EIF4G1	EIF4G1	188	2.27627114725461	6.05737356535104	0.947368421052632	0.947368421052632	1	1.41281173773524	1.39727894811117	1	0
PUM1	PUM1	PUM1	192	3.20101912882731	6.34730643376694	0.736842105263158	0.736842105263158	1	1.71695272636606	-1.57668509025313	-1	0
LARP7	LARP7	LARP7	194	-2.52753952907036	0.433783753440866	0.947368421052632	0.947368421052632	1	1.2100990705211	-1.26404247180958	-1	0
HNRNPAB	HNRNPAB	HNRNPAB	185	2.13425169658039	4.69360236229354	0.947368421052632	0.947368421052632	1	1.30259364098433	1.09193727811458	1	0
PRPF6	PRPF6	PRPF6	193	1.33325394269291	5.14130222964415	0.736842105263158	0.736842105263158	1	1.20864992459366	-1.14039777240165	-1	0
RPS3A	RPS3A	RPS3A	183	2.97622728439339	6.58600917365308	0.947368421052632	0.947368421052632	1	1.56195531446688	-1.36058118727132	-1	0
EWSR1	EWSR1	EWSR1	192	-0.325104077488509	3.45580420245914	1	1	1	1.02777429030087	0.99131552028224	1	0
ZRANB2	ZRANB2	ZRANB2	184	1.24181454445343	4.95441155366023	0.526315789473684	0.947368421052632	1	1.13112500855986	1.19860028479348	1	0
PES1	PES1	PES1	194	-0.631764151984733	2.26170722577405	0.947368421052632	0.947368421052632	1	0.939080626903236	0.920000416362414	1	0
DAZAP1	DAZAP1	DAZAP1	190	2.39497022551616	6.32109839316507	0.947368421052632	0.947368421052632	1	1.69032870020997	1.76266592006361	1	0
TFIP11	TFIP11	TFIP11	196	0.569595270967246	3.92755362098676	1	1	1	1.12654437015109	-1.08698620433868	-1	0
NUSAP1	NUSAP1	NUSAP1	195	0.0396673122694607	3.17756948002996	0.578947368421053	1	1	0.942009572085705	0.954598935521343	1	0
NAA15	NAA15	NAA15	194	-0.167493678863777	2.83020906674476	0.947368421052632	0.947368421052632	1	1.39125231459634	-1.39541979361932	-1	0
METAP2	METAP2	METAP2	192	0.163672222214216	4.17393575653357	0.157894736842105	1	1	0.96906234429376	1.06709230434414	1	0
IGF2BP2	IGF2BP2	IGF2BP2	193	-0.935601899846938	1.77901587049427	0.789473684210526	1	1	0.943924330063361	0.942353322852324	1	0
SART3	SART3	SART3	187	2.67507133400271	7.33516729214643	0.526315789473684	0.947368421052632	1	1.4545968753712	1.45108375173139	1	0
CCAR2	CCAR2	CCAR2	178	2.15028680777742	5.5902892199827	0.947368421052632	0.947368421052632	1	1.36956439378809	-1.28498098816119	-1	0
