Name	ID	Size	meanAbsT0	padog0	PmeanAbsT	p.value	p.adj	avg.logfc	avg.logfc.dir	direction	significance
NUFIP2	NUFIP2	NUFIP2	182	2.24424554069367	6.61075060611412	0.947368421052632	0.947368421052632	1	0.944051695625401	-0.683078686534202	-1	0
LSM11	LSM11	LSM11	184	1.49179706293	4.12113297732118	1	1	1	0.87669053263367	-0.706841077874853	-1	0
SAFB2	SAFB2	SAFB2	187	2.99170129508573	6.06349407911051	0.631578947368421	0.631578947368421	1	0.788320018436711	0.893067666922914	1	0
LARP7	LARP7	LARP7	194	-1.40680565633145	1.43388948082652	0.947368421052632	0.947368421052632	1	0.878802150490264	-0.874951189389943	-1	0
BOP1	BOP1	BOP1	190	2.82722096720131	4.92724773750276	0.736842105263158	0.736842105263158	1	0.879784293580454	-0.691503477403684	-1	0
RPS3A	RPS3A	RPS3A	183	3.40086503159369	6.4483041411215	0.736842105263158	0.736842105263158	1	1.17481328805672	-1.13807291458568	-1	0
G3BP1	G3BP1	G3BP1	197	1.93144132404899	4.54418838395303	0.210526315789474	0.842105263157895	1	0.774319407711178	-0.716785641348157	-1	0
UPF2	UPF2	UPF2	182	1.58498300121841	4.66162054954052	0.894736842105263	0.894736842105263	1	1.01659793565758	-0.933395201638365	-1	0
EXOSC9	EXOSC9	EXOSC9	193	-0.288500793067482	1.61911131428792	0.578947368421053	0.578947368421053	1	0.650222803195316	-0.606512184873772	-1	0
KIF1C	KIF1C	KIF1C	195	2.45633554648107	4.57623291442003	0.631578947368421	0.631578947368421	1	0.91530679647625	-0.766173531554495	-1	0
EWSR1	EWSR1	EWSR1	192	0.633188042939486	4.13063867431438	1	1	1	0.658882855729681	-0.543508385330144	-1	0
ZRANB2	ZRANB2	ZRANB2	184	1.9611052559347	5.29324508401058	0.842105263157895	0.842105263157895	1	0.858968284302068	0.733939607727019	1	0
LARP4	LARP4	LARP4	189	4.12163263316367	8.59769925215935	0.000526315789473684	0.631578947368421	1	0.902560030248596	-0.91636307889637	-1	0
CSTF2	CSTF2	CSTF2	183	1.30290736477386	3.14118127437153	1	1	1	0.933182809177059	-0.927526579791438	-1	0
SSB	SSB	SSB	189	1.42137361343932	3.41694250228548	0.526315789473684	0.578947368421053	1	0.788512764909703	0.877698817261143	1	0
PES1	PES1	PES1	194	1.87781099715402	4.53357617511309	0.894736842105263	0.894736842105263	1	0.893422122401028	-1.04381671713082	-1	0
RBM17	RBM17	RBM17	186	4.50196981480184	7.7848539068103	0.526315789473684	0.578947368421053	1	0.993073853348929	1.09136879143355	1	0
SSRP1	SSRP1	SSRP1	196	1.60208814760877	3.90756745049907	0.947368421052632	0.947368421052632	1	0.98418841854587	1.16220026513713	1	0
DAZAP1	DAZAP1	DAZAP1	190	2.03643145610781	5.09146697015824	0.947368421052632	0.947368421052632	1	1.12750466973597	1.28020050184523	1	0
TFIP11	TFIP11	TFIP11	196	1.5845987905227	4.56466220429814	0.578947368421053	1	1	0.819409086020196	-0.802152932968245	-1	0
TRA2A	TRA2A	TRA2A	197	0.0966030189933564	2.03061791854992	0.368421052631579	0.789473684210526	1	0.667572254441334	-0.637397841313102	-1	0
SERBP1	SERBP1	SERBP1	181	2.4969778399678	5.92624987442166	0.842105263157895	0.842105263157895	1	0.818282707905661	0.937160811518208	1	0
NUSAP1	NUSAP1	NUSAP1	195	2.61921700738919	5.93894435078308	0.684210526315789	0.894736842105263	1	0.808819041298069	-0.896404600316995	-1	0
NAA15	NAA15	NAA15	194	2.66565608571955	5.91991037750264	0.736842105263158	0.736842105263158	1	1.16735507474524	-1.13067038410727	-1	0
SART3	SART3	SART3	187	2.82812586640944	6.55924779914291	0.210526315789474	0.842105263157895	1	1.05749442049345	1.10524603752261	1	0
APOBEC3C	APOBEC3C	APOBEC3C	183	3.10261716561043	5.57879004331162	0.736842105263158	0.736842105263158	1	0.915395021787241	1.08496890258464	1	0
AATF	AATF	AATF	193	-0.238203070056921	2.44239291598947	1	1	1	0.691577136297888	-0.726116643162287	-1	0
PKM	PKM	PKM	186	2.7708825558655	5.87780284688554	0.684210526315789	0.684210526315789	1	0.790391633217826	-0.782144285178773	-1	0
CCAR2	CCAR2	CCAR2	178	2.19094708966818	5.0721295739452	0.947368421052632	0.947368421052632	1	0.930973663279008	-0.864165695204635	-1	0
