NGenes	PropDown	PropUp	Direction	p.value	p.adj	PValue.Mixed	FDR.Mixed	avg.logfc	avg.logfc.dir	direction	significance
SART3	187	0.192513368983957	0.197860962566845	Up	0.748	0.986641666666667	0.005	0.0197	0.889315733931031	-0.971490866594486	-1	0.378227526995287
HLTF	192	0.182291666666667	0.171875	Down	0.855	0.986641666666667	0.014	0.0243990825688073	0.535887926257257	-0.492414511171513	-1	0.218165026658363
GPKOW	196	0.224489795918367	0.193877551020408	Down	0.707	0.986641666666667	0.016	0.0265521739130435	0.643755347238937	-0.73923619560251	-1	0.267016669716286
AATF	193	0.16580310880829	0.139896373056995	Down	0.895	0.986641666666667	0.033	0.0421217105263158	0.565186519054765	-0.527056040694648	-1	0.231433948677797
PABPC4	195	0.174358974358974	0.179487179487179	Down	0.937	0.987565104166667	0.039	0.0486185897435897	0.748013459729234	-0.896103583387413	-1	0.290668356580873
HNRNPA1	183	0.19672131147541	0.234972677595628	Up	0.914	0.987565104166667	0.005	0.0197	0.756896570297169	0.59851062238813	1	0.294411540105934
SUGP2	189	0.158730158730159	0.201058201058201	Up	0.961	0.987565104166667	0.518	0.520140306122449	1.62985837381426	-2.23573276083265	-1	0.662261992483215
PHF6	190	0.173684210526316	0.221052631578947	Down	0.95	0.987565104166667	0.099	0.107207182320442	0.902683328419121	-1.10888260289211	-1	0.355843466118866
DHX30	197	0.187817258883249	0.203045685279188	Down	0.916	0.987565104166667	0.012	0.0241010638297872	0.6979416975034	0.756383638780298	1	0.269569013732317
RBM34	191	0.120418848167539	0.130890052356021	Up	0.952	0.987565104166667	0.004	0.0197	1.09648352713002	-1.06697803725	-1	0.437507395146909
PUM1	192	0.171875	0.203125	Up	0.959	0.987565104166667	0.263	0.272171052631579	0.627240557676114	0.65968748474252	1	0.239776821033536
LARP7	194	0.170103092783505	0.231958762886598	Up	0.951	0.987565104166667	0.557	0.557	0.75513799012883	-0.66912592179039	-1	0.293670505953169
SSB	189	0.185185185185185	0.201058201058201	Down	0.944	0.987565104166667	0.021	0.0308282442748092	0.596622669327031	-0.618692468965659	-1	0.226874991841617
TIAL1	188	0.175531914893617	0.218085106382979	Down	0.93	0.987565104166667	0.003	0.0197	0.788380975747662	-0.959197116335721	-1	0.307678504068312
NUSAP1	195	0.194871794871795	0.194871794871795	Down	0.932	0.987565104166667	0.029	0.0384554794520548	0.85075904973215	-0.779868372609296	-1	0.333963506047975
IGF2BP2	193	0.160621761658031	0.217616580310881	Up	0.963	0.987565104166667	0.036	0.0451193548387097	0.562703797277691	-0.517249391370347	-1	0.212582187302853
RPS3A	183	0.207650273224044	0.234972677595628	Down	0.976	0.990585051546392	0.014	0.0243990825688073	0.803002934470317	0.75998196510517	1	0.231272805290718
METAP2	192	0.208333333333333	0.239583333333333	Up	0.974	0.990585051546392	0.045	0.0544503105590062	0.720690993498209	-0.645833386506516	-1	0.205051585697073
HNRNPU	195	0.21025641025641	0.261538461538462	Up	0.993	0.997563775510204	0.008	0.0211071428571429	0.640378699702139	-0.705282210862711	-1	0.0280710274817648
DNAJC2	187	0.155080213903743	0.181818181818182	Down	0.989	0.997563775510204	0.464	0.470667525773196	0.824116564547579	-0.856075783736524	-1	0.0431636645773365
EWSR1	192	0.15625	0.171875	Down	0.999	0.999	0.003	0.0197	0.72808193041827	-0.611605765837607	-1	0
